Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:38,2018-09-04 10:55:38,0.443s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:38,2018-09-04 10:55:39,0.577s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:39,2018-09-04 10:55:39,0.482s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:39,2018-09-04 10:55:39,0.419s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:55:39,2018-09-04 10:55:41,2.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:41,2018-09-04 10:55:42,0.565s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:42,2018-09-04 10:55:43,0.565s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:43,2018-09-04 10:55:43,0.430s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:43,2018-09-04 10:55:43,0.443s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:55:43,2018-09-04 10:55:45,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:45,2018-09-04 10:55:46,0.523s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:46,2018-09-04 10:55:47,0.810s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:47,2018-09-04 10:55:47,0.692s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:47,2018-09-04 10:55:48,0.507s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:48,2018-09-04 10:55:49,0.581s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:49,2018-09-04 10:55:49,0.455s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:49,2018-09-04 10:55:50,0.503s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:55:50,2018-09-04 10:55:52,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:52,2018-09-04 10:55:52,0.596s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:52,2018-09-04 10:55:53,0.759s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:53,2018-09-04 10:55:53,0.548s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:53,2018-09-04 10:55:54,0.504s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:54,2018-09-04 10:55:54,0.470s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:54,2018-09-04 10:55:55,0.491s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:55:55,2018-09-04 10:55:57,2.008s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:57,2018-09-04 10:55:58,0.610s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:58,2018-09-04 10:55:58,0.639s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:58,2018-09-04 10:55:59,0.711s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:59,2018-09-04 10:55:59,0.540s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:55:59,2018-09-04 10:56:00,0.430s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:00,2018-09-04 10:56:00,0.560s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:00,2018-09-04 10:56:01,0.488s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:01,2018-09-04 10:56:03,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:03,2018-09-04 10:56:03,0.471s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:03,2018-09-04 10:56:04,0.484s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:04,2018-09-04 10:56:04,0.484s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:04,2018-09-04 10:56:05,0.456s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:05,2018-09-04 10:56:05,0.535s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:05,2018-09-04 10:56:07,2.010s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:07,2018-09-04 10:56:08,0.360s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:08,2018-09-04 10:56:09,1.009s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:09,2018-09-04 10:56:09,0.446s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:09,2018-09-04 10:56:10,0.410s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:10,2018-09-04 10:56:12,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:12,2018-09-04 10:56:12,0.397s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:12,2018-09-04 10:56:12,0.364s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:12,2018-09-04 10:56:13,0.532s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:13,2018-09-04 10:56:13,0.411s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:13,2018-09-04 10:56:14,0.417s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:14,2018-09-04 10:56:14,0.374s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:14,2018-09-04 10:56:14,0.389s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:14,2018-09-04 10:56:15,0.375s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:15,2018-09-04 10:56:15,0.514s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:15,2018-09-04 10:56:17,2.007s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:17,2018-09-04 10:56:18,0.732s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:18,2018-09-04 10:56:19,0.492s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:19,2018-09-04 10:56:19,0.549s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:19,2018-09-04 10:56:20,0.528s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:20,2018-09-04 10:56:20,0.544s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:20,2018-09-04 10:56:21,0.417s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:21,2018-09-04 10:56:23,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:23,2018-09-04 10:56:23,0.626s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:23,2018-09-04 10:56:24,0.586s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:24,2018-09-04 10:56:24,0.429s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:24,2018-09-04 10:56:25,0.407s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:25,2018-09-04 10:56:25,0.374s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:25,2018-09-04 10:56:25,0.422s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:25,2018-09-04 10:56:26,0.749s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:26,2018-09-04 10:56:28,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:28,2018-09-04 10:56:29,0.433s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:29,2018-09-04 10:56:29,0.536s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:29,2018-09-04 10:56:30,0.615s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:30,2018-09-04 10:56:30,0.497s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:30,2018-09-04 10:56:31,0.609s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:31,2018-09-04 10:56:33,2.006s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:33,2018-09-04 10:56:33,0.194s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:33,2018-09-04 10:56:34,1.062s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:34,2018-09-04 10:56:35,0.456s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-04 10:56:35,2018-09-04 10:56:35,0.755s,PASSED
,,,,,,
Test Cases/Run Payroll,Chrome 68.0.3440.106,,2018-09-04 10:56:38,2018-09-04 10:56:58,20.578s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-04 10:56:38,2018-09-04 10:56:40,2.090s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:40,2018-09-04 10:56:40,0.526s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-04 10:56:40,2018-09-04 10:56:41,0.171s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-04 10:56:41,2018-09-04 10:56:41,0.160s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:41,2018-09-04 10:56:42,0.809s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:42,2018-09-04 10:56:42,0.503s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:42,2018-09-04 10:56:44,1.774s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:44,2018-09-04 10:56:44,0.131s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-04 10:56:44,2018-09-04 10:56:49,5.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:56:49,2018-09-04 10:56:50,0.635s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:50,2018-09-04 10:56:50,0.172s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:50,2018-09-04 10:56:53,3.641s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:53,2018-09-04 10:56:56,2.543s,PASSED
click,Chrome 68.0.3440.106,,2018-09-04 10:56:56,2018-09-04 10:56:56,0.144s,PASSED
,,,,,,
Test Cases/Loging into QA,Chrome 68.0.3440.106,,2018-09-04 10:56:58,2018-09-04 10:57:06,7.470s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-04 10:56:58,2018-09-04 10:57:01,2.913s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-04 10:57:01,2018-09-04 10:57:02,0.488s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-04 10:57:02,2018-09-04 10:57:02,0.159s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-09-04 10:57:02,2018-09-04 10:57:02,0.164s,PASSED
click,Chrome 68.0.3440.106,Clicks on the login button ,2018-09-04 10:57:02,2018-09-04 10:57:03,0.805s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-04 10:57:03,2018-09-04 10:57:04,0.631s,PASSED
