Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:08,2018-08-28 16:51:09,0.574s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:09,2018-08-28 16:51:11,2.576s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:11,2018-08-28 16:51:12,0.520s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:12,2018-08-28 16:51:12,0.557s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:12,2018-08-28 16:51:13,0.447s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:13,2018-08-28 16:51:13,0.561s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:13,2018-08-28 16:51:15,2.012s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:15,2018-08-28 16:51:16,0.713s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:16,2018-08-28 16:51:17,0.563s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:17,2018-08-28 16:51:17,0.567s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:17,2018-08-28 16:51:18,0.532s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:18,2018-08-28 16:51:18,0.537s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:18,2018-08-28 16:51:19,0.487s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:19,2018-08-28 16:51:21,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:21,2018-08-28 16:51:21,0.631s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:21,2018-08-28 16:51:22,0.648s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:22,2018-08-28 16:51:23,0.832s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:23,2018-08-28 16:51:23,0.562s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:23,2018-08-28 16:51:24,0.446s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:24,2018-08-28 16:51:24,0.559s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:24,2018-08-28 16:51:25,0.501s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:25,2018-08-28 16:51:27,2.007s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:27,2018-08-28 16:51:29,2.441s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:29,2018-08-28 16:51:30,0.549s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:30,2018-08-28 16:51:31,0.582s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:31,2018-08-28 16:51:32,1.109s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:32,2018-08-28 16:51:33,1.381s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:33,2018-08-28 16:51:35,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:35,2018-08-28 16:51:36,0.764s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:36,2018-08-28 16:51:37,1.019s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:37,2018-08-28 16:51:37,0.572s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:37,2018-08-28 16:51:38,0.572s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:38,2018-08-28 16:51:40,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:40,2018-08-28 16:51:40,0.516s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:40,2018-08-28 16:51:41,0.579s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:41,2018-08-28 16:51:42,0.676s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:42,2018-08-28 16:51:42,0.527s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:42,2018-08-28 16:51:43,0.530s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:43,2018-08-28 16:51:43,0.587s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:43,2018-08-28 16:51:44,0.589s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:44,2018-08-28 16:51:44,0.517s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:44,2018-08-28 16:51:45,0.537s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:45,2018-08-28 16:51:47,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:47,2018-08-28 16:51:48,0.714s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:48,2018-08-28 16:51:48,0.455s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:48,2018-08-28 16:51:49,0.499s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:49,2018-08-28 16:51:49,0.601s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:49,2018-08-28 16:51:50,0.522s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:50,2018-08-28 16:51:50,0.418s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:50,2018-08-28 16:51:52,2.003s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:52,2018-08-28 16:51:53,0.520s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:53,2018-08-28 16:51:53,0.508s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:53,2018-08-28 16:51:54,0.560s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:54,2018-08-28 16:51:54,0.425s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:54,2018-08-28 16:51:55,0.354s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:55,2018-08-28 16:51:55,0.453s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:55,2018-08-28 16:51:56,0.714s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:51:56,2018-08-28 16:51:58,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:58,2018-08-28 16:51:58,0.447s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:58,2018-08-28 16:51:59,0.516s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:59,2018-08-28 16:51:59,0.615s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:51:59,2018-08-28 16:52:00,0.542s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:52:00,2018-08-28 16:52:01,0.667s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:52:01,2018-08-28 16:52:03,2.006s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:03,2018-08-28 16:52:03,0.223s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:03,2018-08-28 16:52:04,0.933s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:04,2018-08-28 16:52:04,0.568s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-28 16:52:04,2018-08-28 16:52:05,0.769s,PASSED
,,,,,,
Test Cases/Run Payroll,Chrome 68.0.3440.106,,2018-08-28 16:52:07,2018-08-28 16:52:28,20.975s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-28 16:52:08,2018-08-28 16:52:10,2.103s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:52:10,2018-08-28 16:52:10,0.547s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-28 16:52:10,2018-08-28 16:52:10,0.164s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-28 16:52:10,2018-08-28 16:52:11,0.160s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:11,2018-08-28 16:52:11,0.850s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:11,2018-08-28 16:52:13,2.007s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:13,2018-08-28 16:52:14,0.215s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:14,2018-08-28 16:52:14,0.116s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-28 16:52:14,2018-08-28 16:52:19,5.007s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:52:19,2018-08-28 16:52:19,0.767s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:19,2018-08-28 16:52:20,0.151s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:20,2018-08-28 16:52:24,3.876s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:24,2018-08-28 16:52:26,2.550s,PASSED
click,Chrome 68.0.3440.106,,2018-08-28 16:52:26,2018-08-28 16:52:26,0.150s,PASSED
,,,,,,
Test Cases/Loging into QA,Chrome 68.0.3440.106,,2018-08-28 16:52:28,2018-08-28 16:52:36,7.543s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-28 16:52:29,2018-08-28 16:52:31,2.745s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-28 16:52:31,2018-08-28 16:52:32,0.553s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-28 16:52:32,2018-08-28 16:52:32,0.183s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-28 16:52:32,2018-08-28 16:52:32,0.169s,PASSED
click,Chrome 68.0.3440.106,Clicks on the login button ,2018-08-28 16:52:32,2018-08-28 16:52:33,0.837s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-28 16:52:33,2018-08-28 16:52:34,0.652s,PASSED
