Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:31,2018-09-21 13:34:32,0.638s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:32,2018-09-21 13:34:33,1.024s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:33,2018-09-21 13:34:34,1.024s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:34,2018-09-21 13:34:34,0.487s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:34,2018-09-21 13:34:35,0.555s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:35,2018-09-21 13:34:35,0.485s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:34:35,2018-09-21 13:34:37,2.005s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:37,2018-09-21 13:34:38,0.598s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:38,2018-09-21 13:34:38,0.696s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:38,2018-09-21 13:34:39,0.478s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:39,2018-09-21 13:34:40,0.594s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:34:40,2018-09-21 13:34:42,2.006s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:42,2018-09-21 13:34:43,1.314s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:43,2018-09-21 13:34:43,0.555s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:43,2018-09-21 13:34:44,0.669s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:44,2018-09-21 13:34:45,1.372s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:45,2018-09-21 13:34:46,0.598s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:46,2018-09-21 13:34:46,0.423s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:46,2018-09-21 13:34:47,0.464s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:34:47,2018-09-21 13:34:49,2.006s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:49,2018-09-21 13:34:50,0.747s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:50,2018-09-21 13:34:50,0.496s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:50,2018-09-21 13:34:51,0.512s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:51,2018-09-21 13:34:51,0.672s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:51,2018-09-21 13:34:53,1.224s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:53,2018-09-21 13:34:53,0.473s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:34:53,2018-09-21 13:34:55,2.005s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:55,2018-09-21 13:34:57,2.099s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:57,2018-09-21 13:34:58,0.624s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:58,2018-09-21 13:34:59,1.394s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:34:59,2018-09-21 13:35:00,0.592s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:00,2018-09-21 13:35:00,0.435s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:00,2018-09-21 13:35:01,0.475s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:01,2018-09-21 13:35:02,1.057s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:02,2018-09-21 13:35:04,2.004s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:04,2018-09-21 13:35:04,0.442s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:04,2018-09-21 13:35:05,0.430s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:05,2018-09-21 13:35:05,0.456s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:05,2018-09-21 13:35:06,0.454s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:06,2018-09-21 13:35:06,0.521s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:06,2018-09-21 13:35:08,2.006s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:08,2018-09-21 13:35:09,0.964s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:09,2018-09-21 13:35:11,1.625s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:11,2018-09-21 13:35:11,0.438s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:11,2018-09-21 13:35:12,0.423s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:12,2018-09-21 13:35:14,2.005s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:14,2018-09-21 13:35:14,0.940s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:14,2018-09-21 13:35:15,0.430s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:15,2018-09-21 13:35:16,0.983s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:16,2018-09-21 13:35:16,0.394s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:16,2018-09-21 13:35:17,0.402s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:17,2018-09-21 13:35:17,0.404s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:17,2018-09-21 13:35:17,0.354s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:17,2018-09-21 13:35:18,0.399s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:18,2018-09-21 13:35:18,0.497s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:18,2018-09-21 13:35:20,2.008s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:20,2018-09-21 13:35:21,0.695s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:21,2018-09-21 13:35:22,0.996s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:22,2018-09-21 13:35:23,1.138s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:23,2018-09-21 13:35:24,1.202s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:24,2018-09-21 13:35:25,0.490s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:25,2018-09-21 13:35:26,0.931s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:26,2018-09-21 13:35:28,2.008s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:28,2018-09-21 13:35:28,0.576s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:28,2018-09-21 13:35:29,0.695s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:29,2018-09-21 13:35:30,1.027s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:30,2018-09-21 13:35:31,0.420s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:31,2018-09-21 13:35:31,0.377s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:31,2018-09-21 13:35:31,0.422s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:31,2018-09-21 13:35:33,1.408s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:33,2018-09-21 13:35:35,2.004s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:35,2018-09-21 13:35:35,0.436s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:35,2018-09-21 13:35:36,0.505s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:36,2018-09-21 13:35:36,0.619s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:36,2018-09-21 13:35:37,0.495s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:37,2018-09-21 13:35:37,0.681s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 13:35:37,2018-09-21 13:35:39,2.004s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:39,2018-09-21 13:35:40,0.195s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:40,2018-09-21 13:35:41,0.976s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:41,2018-09-21 13:35:41,0.545s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-21 13:35:41,2018-09-21 13:35:42,0.749s,PASSED
,,,,,,
Test Cases/Run Payroll,Chrome 69.0.3497.100,,2018-09-21 13:35:44,2018-09-21 13:36:25,40.896s,FAILED
openBrowser,Chrome 69.0.3497.100,,2018-09-21 13:35:44,2018-09-21 13:35:47,2.398s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:35:47,2018-09-21 13:35:47,0.537s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 13:35:47,2018-09-21 13:35:48,0.165s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-21 13:35:48,2018-09-21 13:35:48,0.171s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:48,2018-09-21 13:35:49,0.841s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:49,2018-09-21 13:35:49,0.464s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:49,2018-09-21 13:35:51,2.037s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:35:51,2018-09-21 13:36:12,20.694s,FAILED
delay,Chrome 69.0.3497.100,,2018-09-21 13:36:12,2018-09-21 13:36:17,5.004s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:36:17,2018-09-21 13:36:18,0.768s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:36:18,2018-09-21 13:36:18,0.201s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:36:18,2018-09-21 13:36:20,2.401s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:36:20,2018-09-21 13:36:23,2.637s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 13:36:23,2018-09-21 13:36:23,0.199s,PASSED
,,,,,,
Test Cases/Loging into QA,Chrome 69.0.3497.100,,2018-09-21 13:36:25,2018-09-21 13:36:33,7.497s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-21 13:36:25,2018-09-21 13:36:28,2.776s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 13:36:28,2018-09-21 13:36:29,0.509s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 13:36:29,2018-09-21 13:36:29,0.183s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-21 13:36:29,2018-09-21 13:36:29,0.186s,PASSED
click,Chrome 69.0.3497.100,Clicks on the login button ,2018-09-21 13:36:29,2018-09-21 13:36:30,0.849s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-21 13:36:30,2018-09-21 13:36:31,0.682s,PASSED
