Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
August Demo,Chrome 68.0.3440.106,"Login, Runs Payroll, Every Page of PR",2018-08-27 12:06:47,2018-08-27 12:09:08,2m - 20.593s,PASSED
,,,,,,
Test Cases/All Pages in PR,Chrome 68.0.3440.106,,2018-08-27 12:06:48,2018-08-27 12:08:39,1m - 51.687s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 12:06:49,2018-08-27 12:06:52,3.762s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:06:52,2018-08-27 12:06:53,0.548s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 12:06:53,2018-08-27 12:06:53,0.267s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 12:06:53,2018-08-27 12:06:53,0.242s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:06:53,2018-08-27 12:06:54,0.937s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:06:54,2018-08-27 12:06:55,0.799s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:06:55,2018-08-27 12:06:57,1.717s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:06:57,2018-08-27 12:06:57,0.123s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:06:57,2018-08-27 12:07:02,5.030s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:02,2018-08-27 12:07:03,0.681s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:03,2018-08-27 12:07:03,0.528s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:03,2018-08-27 12:07:04,0.580s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:04,2018-08-27 12:07:04,0.655s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:04,2018-08-27 12:07:07,2.596s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:07,2018-08-27 12:07:08,0.572s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:08,2018-08-27 12:07:08,0.450s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:08,2018-08-27 12:07:09,0.467s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:09,2018-08-27 12:07:09,0.471s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:09,2018-08-27 12:07:09,0.457s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:09,2018-08-27 12:07:10,0.430s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:10,2018-08-27 12:07:12,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:12,2018-08-27 12:07:12,0.455s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:12,2018-08-27 12:07:15,2.813s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:15,2018-08-27 12:07:16,0.524s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:16,2018-08-27 12:07:16,0.714s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:16,2018-08-27 12:07:18,2.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:18,2018-08-27 12:07:19,0.557s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:19,2018-08-27 12:07:20,0.683s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:20,2018-08-27 12:07:20,0.663s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:20,2018-08-27 12:07:24,3.224s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:24,2018-08-27 12:07:25,1.163s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:25,2018-08-27 12:07:27,2.610s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:27,2018-08-27 12:07:28,0.667s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:28,2018-08-27 12:07:30,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:30,2018-08-27 12:07:31,0.867s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:31,2018-08-27 12:07:32,0.681s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:32,2018-08-27 12:07:32,0.662s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:32,2018-08-27 12:07:33,0.681s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:33,2018-08-27 12:07:34,0.682s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:34,2018-08-27 12:07:34,0.690s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:34,2018-08-27 12:07:36,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:36,2018-08-27 12:07:37,0.859s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:37,2018-08-27 12:07:38,0.934s,PASSED
