Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:42,2018-08-27 10:18:43,0.473s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:43,2018-08-27 10:18:43,0.421s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:43,2018-08-27 10:18:44,0.569s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:18:44,2018-08-27 10:18:46,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:46,2018-08-27 10:18:46,0.637s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:46,2018-08-27 10:18:47,0.590s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:47,2018-08-27 10:18:48,0.665s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:48,2018-08-27 10:18:48,0.531s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:48,2018-08-27 10:18:48,0.396s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:48,2018-08-27 10:18:49,0.507s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:49,2018-08-27 10:18:49,0.467s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:18:49,2018-08-27 10:18:51,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:51,2018-08-27 10:18:52,0.554s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:52,2018-08-27 10:18:52,0.435s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:52,2018-08-27 10:18:53,0.415s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:53,2018-08-27 10:18:53,0.472s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:53,2018-08-27 10:18:54,0.561s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:18:54,2018-08-27 10:18:56,2.008s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:56,2018-08-27 10:18:56,0.405s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:56,2018-08-27 10:18:57,1.011s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:57,2018-08-27 10:18:58,0.384s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:18:58,2018-08-27 10:18:58,0.410s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:18:58,2018-08-27 10:19:00,2.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:00,2018-08-27 10:19:01,0.429s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:01,2018-08-27 10:19:01,0.466s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:01,2018-08-27 10:19:02,0.614s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:02,2018-08-27 10:19:02,0.473s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:02,2018-08-27 10:19:02,0.419s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:02,2018-08-27 10:19:03,0.433s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:03,2018-08-27 10:19:03,0.410s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:03,2018-08-27 10:19:04,0.431s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:04,2018-08-27 10:19:04,0.474s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:19:04,2018-08-27 10:19:06,2.009s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:06,2018-08-27 10:19:07,0.774s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:07,2018-08-27 10:19:07,0.474s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:07,2018-08-27 10:19:08,0.489s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:08,2018-08-27 10:19:09,0.628s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:09,2018-08-27 10:19:09,0.497s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:09,2018-08-27 10:19:10,0.418s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:19:10,2018-08-27 10:19:12,2.008s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:12,2018-08-27 10:19:12,0.564s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:12,2018-08-27 10:19:13,0.655s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:13,2018-08-27 10:19:13,0.455s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:13,2018-08-27 10:19:14,0.423s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:14,2018-08-27 10:19:14,0.392s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:14,2018-08-27 10:19:14,0.417s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:14,2018-08-27 10:19:15,0.738s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:19:15,2018-08-27 10:19:17,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:17,2018-08-27 10:19:18,0.443s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:18,2018-08-27 10:19:18,0.537s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:18,2018-08-27 10:19:19,0.558s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:19,2018-08-27 10:19:19,0.469s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:19,2018-08-27 10:19:20,0.671s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:19:20,2018-08-27 10:19:22,2.005s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:22,2018-08-27 10:19:22,0.177s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:22,2018-08-27 10:19:23,0.881s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:23,2018-08-27 10:19:23,0.452s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 10:19:23,2018-08-27 10:19:24,0.730s,PASSED
,,,,,,
Test Cases/Run Payroll,Chrome 68.0.3440.106,,2018-08-27 10:19:26,2018-08-27 10:19:43,16.793s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 10:19:26,2018-08-27 10:19:29,2.116s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:29,2018-08-27 10:19:29,0.519s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 10:19:29,2018-08-27 10:19:29,0.160s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 10:19:29,2018-08-27 10:19:29,0.158s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:29,2018-08-27 10:19:30,0.872s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:30,2018-08-27 10:19:32,1.953s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:32,2018-08-27 10:19:32,0.185s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:32,2018-08-27 10:19:33,0.126s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 10:19:33,2018-08-27 10:19:36,3.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:36,2018-08-27 10:19:36,0.621s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:36,2018-08-27 10:19:36,0.155s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:36,2018-08-27 10:19:38,2.169s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:38,2018-08-27 10:19:41,2.407s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 10:19:41,2018-08-27 10:19:41,0.113s,PASSED
,,,,,,
Test Cases/TwoFactor Test Case,Chrome 68.0.3440.106,,2018-08-27 10:19:43,2018-08-27 10:19:51,7.490s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 10:19:43,2018-08-27 10:19:46,2.899s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 10:19:46,2018-08-27 10:19:47,0.504s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 10:19:47,2018-08-27 10:19:47,0.169s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 10:19:47,2018-08-27 10:19:47,0.161s,PASSED
click,Chrome 68.0.3440.106,Clicks on the login button ,2018-08-27 10:19:47,2018-08-27 10:19:48,0.800s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 10:19:48,2018-08-27 10:19:48,0.642s,PASSED
