Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 68.0.3440.106,,2018-08-27 12:12:57,2018-08-27 12:13:02,5.007s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:13:02,2018-08-27 12:13:02,0.904s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:13:02,2018-08-27 12:13:03,0.161s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:13:03,2018-08-27 12:13:05,2.258s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:13:05,2018-08-27 12:13:07,2.423s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:13:07,2018-08-27 12:13:07,0.152s,PASSED
,,,,,,
Test Cases/Loging into QA,Chrome 68.0.3440.106,,2018-08-27 12:13:09,2018-08-27 12:13:17,7.596s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 12:13:10,2018-08-27 12:13:13,2.918s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:13:13,2018-08-27 12:13:13,0.512s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 12:13:13,2018-08-27 12:13:13,0.156s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 12:13:13,2018-08-27 12:13:14,0.159s,PASSED
click,Chrome 68.0.3440.106,Clicks on the login button ,2018-08-27 12:13:14,2018-08-27 12:13:14,0.884s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 12:13:14,2018-08-27 12:13:15,0.638s,PASSED
